Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Huffman	Jared		O	CA02	2020	7/15/2021	10041332
Hon.	Huffman	Jared		X	CA02	2020	4/26/2021	30013046
	Huffstetler	Roger Dean		C	VA05	2020	5/12/2020	10035230
	Huggins	Dewon		D	SC07	2020	5/12/2020	8217229
	Huggins	Dewon		W		2020		8217231
Mr.	Hughes	David Russell Mr		C	MN07	2020	7/13/2020	10035827
Mr.	Hughes	David Russell Mr		X	MN07	2020	5/20/2020	30011508
	Hughes	Tom G.		D	FL25	2020	2/12/2021	40003116
	Hughes	Tom G.		W	FL25	2020	2/12/2021	7806
Hon.	Huizenga	Bill		O	MI02	2020	8/14/2021	10043445
Hon.	Huizenga	Bill		X	MI02	2020	4/26/2021	30013048
	Hunt	Shelby Xavier		A	OH15	2020	2/14/2020	10033648
	Hunt	Shelby Xavier		C	OH15	2020	2/13/2020	10033636
	Hunt	Wesley		A	TX07	2020	9/23/2021	10043791
	Hunt	Wesley		A	TX07	2020	11/13/2021	10044032
	Hunt	Wesley		C	TX07	2020	9/18/2021	10042295
Hon.	Hunter	Duncan		T	CA50	2020	2/21/2020	10034665
Dr.	Huq	Muzibul		C	NY02	2020	5/18/2023	10039406
Dr.	Huq	Muzibul		D	NY02	2020	1/11/2021	8217815
	Hussein	Azeem		D	NY04	2020	5/6/2020	8217206
	Iacino	James		C	CO03	2020	5/9/2020	10035060
	Iannuzzi	Carol H		C	TX26	2020	5/3/2020	10035507
	Ijih	Nelson Terna		D	OR04	2020	5/15/2020	40003011
	Ingram	Rian		C	WA10	2020	5/14/2020	10035711
	Islam	Nabilah Aishah		X	GA07	2020	11/2/2020	8217711
Hon.	Issa	Darrell E.		C	CA50	2020	1/21/2020	10032445
Hon.	Issa	Darrell E.		C	CA50	2020	6/19/2020	10036128
Hon.	Issa	Darrell E.		H	CA50	2020	7/16/2021	10040348
Hon.	Issa	Darrell E.		X	CA49	2020	4/26/2021	30011672
Hon.	Issa	Darrell E.		X	CA50	2020	5/27/2020	30011557
	Ives	Jeanne		C	IL06	2020	5/15/2020	10035945
	Ivey	Amber		C	MD07	2020	6/15/2020	10036447
	Jackson	Ronny Lynn		C	TX13	2020	5/15/2020	10035457
Hon.	Jackson	Ronny Lynn		H	TX13	2020	8/13/2021	10042367
Hon.	Jackson	Ronny Lynn		X	TX13	2020	4/26/2021	30011701
Hon.	Jackson Lee	Sheila		O	TX18	2020	8/13/2021	8218265
Hon.	Jackson Lee	Sheila		X	TX18	2020	4/26/2021	30013082
	Jacobs	Christopher L.		C	NY27	2020	5/15/2020	10035648
Hon.	Jacobs	Christopher L.		O	NY27	2020	8/13/2021	10040761
Hon.	Jacobs	Christopher L.		P	NY27	2020	11/6/2020	20017620
Hon.	Jacobs	Christopher L.		X	NY27	2020	4/26/2021	30011675
	Jacobs	Sara		C	CA53	2020	8/13/2020	10035488
	Jacobs	Sara		X	CA53	2020	5/6/2020	30011469
Hon.	Jacobs	Sara		H	CA53	2020	8/13/2021	10041269
Hon.	Jacobs	Sara		X	CA53	2020	4/26/2021	30011702
	James	Colby C.		C	LA02	2020	6/26/2020	10036586
	James	Hannah		D	CA19	2020	7/24/2020	8217417
	Jaramillo	David		C	TX17	2020	5/15/2020	10035962
Dr.	Jarvis	Joseph Quinn		C	UT02	2020	1/28/2020	10033532
Hon.	Jayapal	Pramila		O	WA07	2020	8/6/2021	10041388
Hon.	Jayapal	Pramila		X	WA07	2020	4/26/2021	30013092
	Jaye	Brian Steven		A	MI08	2020	2/9/2021	10039522
	Jaye	Brian Steven		C	MI08	2020	2/5/2021	10039143
	Jaye	Brian Steven		D	MI08	2020	10/5/2020	40003078
	Jaye	Brian Steven		W		2020		8218185
Hon.	Jeffries	Hakeem S.		A	NY08	2020	5/16/2022	8218751
Hon.	Jeffries	Hakeem S.		O	NY08	2020	8/10/2021	10041804
Hon.	Jeffries	Hakeem S.		P	NY08	2020	12/26/2020	20017915
Hon.	Jeffries	Hakeem S.		X	NY08	2020	4/26/2021	30013096
	Johannesen	Trace		C	TX04	2020	8/12/2020	10038064
	Johnson	Alexis M.		C	NM03	2020	5/15/2020	10035938
Hon.	Johnson	Bill		O	OH06	2020	8/13/2021	10042321
Hon.	Johnson	Bill		X	OH06	2020	4/26/2021	30013103
	Johnson	Daren Craig		C	FL11	2020	7/29/2020	10037310
	Johnson	Dean		C	WA10	2020	7/16/2020	10036970
	Johnson	Dean		D	WA10	2020	5/11/2020	8217230
Hon.	Johnson	Dusty		O	SD00	2020	8/9/2021	10041049
Hon.	Johnson	Dusty		X	SD00	2020	4/26/2021	30013109
Hon.	Johnson	Eddie Bernice		O	TX30	2020	7/21/2021	10041660
Hon.	Johnson	Eddie Bernice		X	TX30	2020	4/26/2021	30013110
	Johnson	Elizabeth		C	GA12	2020	4/30/2020	10035468
Hon.	Johnson	Henry C. "Hank"	Jr.	O	GA04	2020	8/10/2021	10042493
Hon.	Johnson	Henry C. "Hank"	Jr.	X	GA04	2020	4/26/2021	30013111
Hon.	Johnson	James Michael		O	LA04	2020	8/13/2021	10043280
Hon.	Johnson	James Michael		X	LA04	2020	4/26/2021	30013112
	Johnson	Lacy		C	MN05	2020	8/5/2020	10037671
Hon.	Jones	Brenda		C	MI13	2020	5/15/2020	10035818
Mr.	Jones	Evan Owen		D	WA04	2020	6/4/2020	40003030
Ms.	Jones	Gina Ortiz		C	TX23	2020	5/15/2020	10036018
	Jones	Laura		C	TX08	2020	2/2/2020	10033562
Hon.	Jones	Mondaire		A	NY17	2020	8/4/2023	10055398
Hon.	Jones	Mondaire		H	NY17	2020	8/18/2021	8218299
Hon.	Jones	Mondaire		X	NY17	2020	4/26/2021	30011703
Mr.	Jones	Mondaire		C	NY17	2020	5/15/2020	10036025
	Jones	Rob		X	VA10	2020	4/28/2020	30011450
Mr.	Jones	Tracy Shawn		C	TX04	2020	10/14/2020	10039185
Hon.	Jordan	James D		O	OH04	2020	6/23/2021	10040512
Hon.	Jordan	James D		X	OH04	2020	4/26/2021	30013139
	Jordan	Jeff		C	VA08	2020	6/29/2020	10035700
	Jordan	Jeff		X	VA08	2020	5/20/2020	30011492
	Jordan	Zayira		D	PR00	2020	5/26/2020	40003018
	Joseph	Vladimy		D	NY12	2020	8/31/2020	40003067
	Joy	Elizabeth L.		C	NY20	2020	4/28/2020	10035343
Hon.	Joyce	David P.		O	OH14	2020	7/30/2021	10041841
Hon.	Joyce	David P.		P	OH14	2020	7/30/2020	20014973
Hon.	Joyce	David P.		X	OH14	2020	4/26/2021	30013141
Hon.	Joyce	John		O	PA13	2020	8/11/2021	10042155
Hon.	Joyce	John		X	PA13	2020	4/26/2021	30013143
Mr.	Juarez	Javier Alejandro		C	MI80	2020	1/5/2021	10039417
Mr.	Juarez	Javier Alejandro		D	MI80	2020	12/10/2020	8217768
	Kahele	Kaiali'I		C	HI02	2020	5/15/2020	10035869
Hon.	Kahele	Kaiali'I		H	HI02	2020	8/16/2021	10042595
Hon.	Kahele	Kaiali'I		X	HI02	2020	4/26/2021	30011704
	Kahn	Kevin		C	OH01	2020	5/13/2020	10035836
	Kaneshiro	Elise Hatsuko		C	HI02	2020	5/29/2020	10036238
	Kaneshiro	Elise Hatsuko		D	HI02	2020	6/10/2020	8217319
Hon.	Kaptur	Marcy		O	OH09	2020	8/13/2021	10042389
Hon.	Kaptur	Marcy		X	OH09	2020	4/26/2021	30013162
	Karinshak	Zahra S.		C	GA07	2020	5/21/2020	10036147
	Karpacs	George A.		D	PA18	2020	4/7/2020	8217145
Hon.	Katko	John M.		O	NY24	2020	8/9/2021	10042565
Hon.	Katko	John M.		X	NY24	2020	4/26/2021	30013170
	Katz	David M.		W		2020		8217194
	Katz	Sarah		C	CA17	2020	11/4/2020	10039268
	Katz	Sarah		D	CA17	2020	11/13/2020	8217732
	Kean	Thomas H.	Jr.	C	NJ07	2020	8/13/2020	10035134
	Kean	Thomas H.	Jr.	X	NJ07	2020	4/28/2020	30011446
Hon.	Keating	William R.		O	MA09	2020	8/4/2021	10041564
Hon.	Keating	William R.		X	MA09	2020	4/26/2021	30013181
	Kedley	Thomas J.		W	IA02	2020	4/17/2020	7727
	Keith	Pam M.		C	FL18	2020	7/17/2020	10035588
	Keith	Pamela M.		X	FL18	2020	5/11/2020	30011483
Hon.	Keller	Fred		O	PA12	2020	7/19/2021	8218161
Hon.	Keller	Fred		X	PA12	2020	4/26/2021	30013189
Mr.	Kelley	Chris		C	MN05	2020	5/9/2020	10035683
Hon.	Kelly	John Trent		O	MS01	2020	6/28/2021	10041044
Hon.	Kelly	John Trent		X	MS01	2020	4/26/2021	30013196
	Kelly	Leonard Shawn		C	TX07	2020	1/29/2020	10033538
Hon.	Kelly	Mike		O	PA16	2020	8/10/2021	8218228
Hon.	Kelly	Mike		P	PA16	2020	2/25/2020	8217005
Hon.	Kelly	Mike		P	PA16	2020	4/20/2020	8217163
Hon.	Kelly	Mike		P	PA16	2020	5/5/2020	8217198
Hon.	Kelly	Mike		P	PA16	2020	5/20/2020	8217253
Hon.	Kelly	Mike		P	PA16	2020	7/22/2020	8217402
Hon.	Kelly	Mike		X	PA16	2020	4/26/2021	30013198
Hon.	Kelly	Robin		O	IL02	2020	8/12/2021	10041893
Hon.	Kelly	Robin		X	IL02	2020	4/26/2021	30013200
	Kelly	Timothy P.		C	MI05	2020	6/28/2020	10036583
	Kelly	Timothy P.		X	MI05	2020	11/2/2020	8217712
	Kennedy	Amy		C	NJ02	2020	6/7/2020	10035571
	Kennedy	Amy		X	NJ02	2020	11/2/2020	8217714
	Kennedy	Brynne		C	CA04	2020	5/8/2020	10035667
	Kennedy	James		C	FL08	2020	6/9/2020	10036336
Hon.	Kennedy	Joseph P.	III	P	MA04	2020	1/8/2020	8216878
Hon.	Kennedy	Joseph P.	III	P	MA04	2020	7/21/2020	8217403
Hon.	Kennedy	Joseph P.	III	P	MA04	2020	9/18/2020	8217660
	Kennedy	Richard		C	TX17	2020	4/26/2020	10035338
	Kennedy	Ronda		C	CA26	2020	5/14/2020	10035935
Mr.	Kennemore	Zachary Heathcliff		D	GA07	2020	2/12/2020	8216980
	Keys	Reginald Fernando		C	CA43	2020	2/13/2020	10033639
	Khalil	Peter		W	WA03	2020	4/23/2020	7732
	Khan	Mumin		D	CA32	2020	1/28/2021	8217828
Hon.	Khanna	Rohit		A	CA17	2020	12/22/2021	8218509
Hon.	Khanna	Rohit		O	CA17	2020	7/29/2021	8218200
Hon.	Khanna	Rohit		P	CA17	2020	1/9/2020	8216879
Hon.	Khanna	Rohit		P	CA17	2020	2/10/2020	8216965
Hon.	Khanna	Rohit		P	CA17	2020	3/9/2020	8217060
Hon.	Khanna	Rohit		P	CA17	2020	4/20/2020	8217164
Hon.	Khanna	Rohit		P	CA17	2020	5/13/2020	8217213
Hon.	Khanna	Rohit		P	CA17	2020	6/17/2020	8217329
Hon.	Khanna	Rohit		P	CA17	2020	7/17/2020	8217394
Hon.	Khanna	Rohit		P	CA17	2020	8/17/2020	8217557
Hon.	Khanna	Rohit		P	CA17	2020	9/17/2020	8217653
Hon.	Khanna	Rohit		P	CA17	2020	10/21/2020	8217686
Hon.	Khanna	Rohit		P	CA17	2020	11/20/2020	8217740
Hon.	Khanna	Rohit		P	CA17	2020	12/16/2020	8217777
Hon.	Khanna	Rohit		P	CA17	2020	1/15/2021	8217812
Hon.	Khanna	Rohit		X	CA17	2020	4/26/2021	30013211
	Khazei	Alan		A	MA04	2020	8/24/2020	10038829
	Khazei	Alan		C	MA04	2020	5/29/2020	10035606
	Khazei	Alan		X	MA04	2020	5/11/2020	30011484
Hon.	Kildee	Daniel T.		O	MI05	2020	5/17/2021	10040520
Hon.	Kildee	Daniel T.		X	MI05	2020	4/26/2021	30013215
Hon.	Kilmer	Derek		O	WA06	2020	8/8/2021	10041545
Hon.	Kilmer	Derek		X	WA06	2020	4/26/2021	30013220
Hon.	Kim	Andy		O	NJ03	2020	8/7/2021	10042141
Hon.	Kim	Andy		X	NJ03	2020	4/26/2021	30013223
	Kim	David Yung Ho		C	CA34	2020	5/18/2022	10049391
Dr.	Kim	Heerak Christian		D	VA08	2020	5/11/2020	40003003
	Kim	Young		A	CA39	2020	5/20/2020	10036117
	Kim	Young		A	CA39	2020	5/20/2020	10036122
	Kim	Young		A	CA39	2020	5/20/2020	10036125
	Kim	Young		C	CA39	2020	5/20/2020	10036107
Hon.	Kim	Young		H	CA39	2020	8/10/2021	10042792
Hon.	Kim	Young		X	CA39	2020	4/26/2021	30011705
Hon.	Kind	Ron		O	WI03	2020	8/13/2021	10041733
Hon.	Kind	Ron		X	WI03	2020	4/26/2021	30013231
	King	Esther Joy		C	IL17	2020	10/20/2021	10043906
Ms.	King	Jessica Jeane		C	WI06	2020	4/26/2020	10035335
	King	Joseph Wayne Mr	II	C	NC11	2020	2/6/2020	10033605
Hon.	Kinzinger	Adam		O	IL16	2020	7/21/2021	10040393
Hon.	Kinzinger	Adam		P	IL16	2020	5/7/2020	20016564
Hon.	Kinzinger	Adam		P	IL16	2020	6/10/2020	20016742
Hon.	Kinzinger	Adam		P	IL16	2020	6/10/2020	20016743
Hon.	Kinzinger	Adam		P	IL16	2020	7/21/2020	20017001
Hon.	Kinzinger	Adam		X	IL16	2020	4/26/2021	30013236
Hon.	Kirkpatrick	Ann		O	AZ02	2020	7/29/2021	10041924
Hon.	Kirkpatrick	Ann		X	AZ02	2020	4/26/2021	30013238
	Kistner	Tyler		A	MN02	2020	5/15/2020	10035964
	Kistner	Tyler		C	MN02	2020	3/10/2020	10034715
	Knaggs	Andrew Ferrieres		C	VA07	2020	5/15/2020	10036011
	Knowlton	Diane Elise		C	TX13	2020	2/3/2020	10033582
Mr.	Kokinadis	Brett		C	NM01	2020	5/7/2020	10035380
	Kowal	Daniel		C	FL19	2020	6/15/2020	10036416
	Krause	Ryan Patrick		C	TX15	2020	2/16/2022	10044596
	Kreibich	Arati		C	NJ05	2020	5/15/2020	10035764
	Kreiselmaier	Elizabeth		C	WA06	2020	4/25/2020	10035334
Hon.	Krishnamoorthi	S. Raja		O	IL08	2020	7/25/2021	10041444
Hon.	Krishnamoorthi	S. Raja		P	IL08	2020	12/16/2020	20017861
Hon.	Krishnamoorthi	S. Raja		X	IL08	2020	4/26/2021	30013275
	Kulkarni	Sri Preston		C	TX22	2020	5/15/2020	10035993
	Kumar	Rishi		C	CA18	2020	5/15/2020	10035913
	Kunkel	Catherine		C	WV02	2020	4/25/2020	10035325
Hon.	Kuster	Ann M.		O	NH02	2020	8/13/2021	8218264
Hon.	Kuster	Ann M.		X	NH02	2020	4/26/2021	30013283
Hon.	Kustoff	David		A	TN08	2020	9/20/2021	10043731
Hon.	Kustoff	David		A	TN08	2020	8/11/2023	10055493
Hon.	Kustoff	David		O	TN08	2020	8/2/2021	10041583
Hon.	Kustoff	David		P	TN08	2020	3/2/2020	8217045
Hon.	Kustoff	David		X	TN08	2020	4/26/2021	30013285
	Kuzmich	Stephen		C	TX24	2020	5/2/2020	10035361
	Ladjevardian	Sima Jandaghi		C	TX02	2020	8/12/2020	10035388
	Ladjevardian	Sima Jandaghi		X	TX02	2020	5/6/2020	30011465
Hon.	LaHood	Darin McKay		O	IL18	2020	8/12/2021	10041020
Hon.	LaHood	Darin McKay		X	IL18	2020	4/26/2021	30013297
	Lake	Jeannine Lee		C	IN06	2020	8/27/2020	10038861
	Lal	Amit		C	NY05	2020	4/26/2020	10035163
Hon.	LaMalfa	Doug		O	CA01	2020	8/13/2021	10041334
Hon.	LaMalfa	Doug		X	CA01	2020	4/26/2021	30013300
Hon.	Lamb	Conor		O	PA17	2020	7/22/2021	10041692
Hon.	Lamb	Conor		X	PA17	2020	4/26/2021	30013301
	Lamb	Ryan		C	IN01	2020	4/13/2020	10034838
Hon.	Lamborn	Doug		O	CO05	2020	8/2/2021	8218207
Hon.	Lamborn	Doug		P	CO05	2020	9/14/2020	8217640
Hon.	Lamborn	Doug		P	CO05	2020	11/10/2020	8217726
Hon.	Lamborn	Doug		P	CO05	2020	12/8/2020	8217760
Hon.	Lamborn	Doug		P	CO05	2020	12/28/2020	8217785
Hon.	Lamborn	Doug		X	CO05	2020	4/26/2021	30013304
	Lamm	Debra		A	MT00	2020	5/15/2020	10035989
	Lamm	Debra		C	MT00	2020	5/14/2020	10035905
	Lancia	Bob		C	RI02	2020	6/21/2020	10036518
Dr.	Landon	Sheldon (Shelli) Elizabeth		A	OK05	2020	6/1/2020	10036258
Dr.	Landon	Sheldon (Shelli) Elizabeth		C	OK05	2020	6/1/2020	10036257
Hon.	Langevin	James R.		O	RI02	2020	8/13/2021	10041254
Hon.	Langevin	James R.		P	RI02	2020	1/31/2020	20014978
Hon.	Langevin	James R.		P	RI02	2020	3/3/2020	20016151
Hon.	Langevin	James R.		P	RI02	2020	3/30/2020	20016320
Hon.	Langevin	James R.		P	RI02	2020	5/5/2020	20016547
Hon.	Langevin	James R.		P	RI02	2020	5/5/2020	20016548
Hon.	Langevin	James R.		P	RI02	2020	6/3/2020	20016705
Hon.	Langevin	James R.		P	RI02	2020	7/23/2020	20016934
Hon.	Langevin	James R.		P	RI02	2020	8/18/2020	20017186
Hon.	Langevin	James R.		P	RI02	2020	8/24/2020	20017238
Hon.	Langevin	James R.		P	RI02	2020	8/31/2020	20017266
Hon.	Langevin	James R.		P	RI02	2020	9/17/2020	20017387
Hon.	Langevin	James R.		P	RI02	2020	10/30/2020	20017595
Hon.	Langevin	James R.		P	RI02	2020	11/2/2020	20017615
Hon.	Langevin	James R.		P	RI02	2020	11/17/2020	20017626
Hon.	Langevin	James R.		X	RI02	2020	4/26/2021	30013314
	Langworthy	Charles John		C	MI09	2020	9/26/2020	10039138
	Lape	Brandon Michael		C	OH07	2020	1/27/2020	10033526
	Larios-Elias	Citlaly		C	NV01	2020	4/30/2020	10035212
Hon.	Larsen	Rick		A	WA02	2020	7/7/2023	10055007
Hon.	Larsen	Rick		O	WA02	2020	7/30/2021	10040564
Hon.	Larsen	Rick		X	WA02	2020	4/26/2021	30013319
Hon.	Larson	John B.		O	CT01	2020	8/11/2021	10040701
Hon.	Larson	John B.		P	CT01	2020	1/31/2020	20013919
Hon.	Larson	John B.		X	CT01	2020	4/26/2021	30013320
	Larson	Samuel		W		2020		8217149
Hon.	Latta	Robert E.		O	OH05	2020	7/13/2021	10041391
Hon.	Latta	Robert E.		P	OH05	2020	3/17/2020	20016256
Hon.	Latta	Robert E.		X	OH05	2020	4/26/2021	30013323
Hon.	LaTurner	Jake		C	KS02	2020	1/7/2022	10044200
Hon.	LaTurner	Jake		H	KS02	2020	8/10/2021	10042776
Hon.	LaTurner	Jake		X	KS02	2020	4/26/2021	30011706
	Laughridge	Matthew		C	GA14	2020	5/9/2020	10034814
	Laughridge	Matthew		X	GA14	2020	4/16/2020	30008361
	Laugisch	Thaddeus Robert		D	MN07	2020	5/13/2020	40003005
Hon.	Lawrence	Brenda Lulenar		O	MI14	2020	9/8/2021	10043435
Hon.	Lawrence	Brenda Lulenar		X	MI14	2020	4/26/2021	30013334
Hon.	Lawson	Alfred	Jr	O	FL05	2020	8/11/2021	10042244
Hon.	Lawson	Alfred	Jr	X	FL05	2020	4/26/2021	30013338
	Leckey	Ihssane		C	MA04	2020	7/10/2020	10036741
Hon.	Lee	Barbara		O	CA13	2020	8/12/2021	10042276
Hon.	Lee	Barbara		X	CA13	2020	4/26/2021	30013350
	Lee	Katelyn		C	MS03	2020	2/28/2020	10034698
	Lee	Katelyn		D	MS03	2020	3/4/2020	40002923
	Lee	Kenneth Baxter		C	MD05	2020	12/10/2021	10044203
Hon.	Lee	Susie		O	NV03	2020	8/13/2021	10040247
Hon.	Lee	Susie		P	NV03	2020	1/16/2020	20012719
Hon.	Lee	Susie		P	NV03	2020	2/25/2020	20015037
Hon.	Lee	Susie		P	NV03	2020	4/28/2020	20016193
Hon.	Lee	Susie		P	NV03	2020	6/15/2020	20016555
Hon.	Lee	Susie		P	NV03	2020	7/10/2020	20016887
Hon.	Lee	Susie		P	NV03	2020	9/3/2020	20017160
Hon.	Lee	Susie		P	NV03	2020	10/7/2020	20017317
Hon.	Lee	Susie		P	NV03	2020	10/24/2020	20017502
Hon.	Lee	Susie		P	NV03	2020	12/8/2020	20017660
Hon.	Lee	Susie		X	NV03	2020	4/26/2021	30013357
	Leger Fernandez	Teresa		C	NM03	2020	5/15/2020	10036013
Hon.	Leger Fernandez	Teresa		H	NM03	2020	8/13/2021	10041798
Hon.	Leger Fernandez	Teresa		X	NM03	2020	4/26/2021	30011707
	Legnani	Andrew Joseph		A	CT01	2020	3/28/2021	10039387
	Legnani	Andrew Joseph		C	CT01	2020	12/27/2020	10039386
	Legnani	Andrew Joseph		D	CT01	2020	1/21/2021	8217818
	Lehtola	Sakinah Lee		C	FL24	2020	6/18/2020	10036496
Mr.	Lemay	Eric N.		C	WA10	2020	7/13/2020	10036658
Mr.	Lemay	Eric N.		X	WA10	2020	7/13/2020	30011572
Mr.	Lemmo	Alfred C.		C	MI13	2020	5/15/2020	10035976
	Lesinski	John		C	VA05	2020	5/15/2020	10035820
	Lesinski	John		X	VA05	2020	5/20/2020	30011507
	Lesko	Debbie		A	AZ08	2020	8/10/2022	10050157
	Lesko	Debbie		O	AZ08	2020	8/10/2021	10042354
	Lesko	Debbie		X	AZ08	2020	4/26/2021	30013374
Hon.	Letlow	Julia		H	LA05	2020	8/11/2021	10042967
Hon.	Letlow	Julia		X	LA05	2020	4/26/2021	30011733
	Letlow	Luke Joshua		C	LA05	2020	5/14/2020	10034811
Hon.	Levin	Andy		O	MI09	2020	8/13/2021	10041622
Hon.	Levin	Andy		X	MI09	2020	4/26/2021	30013382
Hon.	Levin	Mike		O	CA49	2020	6/1/2021	10040396
Hon.	Levin	Mike		X	CA49	2020	4/26/2021	30013383
	Levy	Lauren Allison		C	FL21	2020	5/13/2020	10035865
	Levy	Lauren Allison		W		2020		8217270
Mr.	Lewellen	Tom		C	AZ06	2020	1/25/2020	10033505
	Lewis	Chris		W	AL05	2020	5/13/2020	7766
	Lewis	Jeffrey		D	WV03	2020	2/19/2020	8216977
	Licciardello	Aaron Joseph		D	FL11	2020	4/7/2020	8217146
Hon.	Lieu	Ted		A	CA33	2020	7/31/2023	10055440
Hon.	Lieu	Ted		A	CA33	2020	8/15/2023	10055685
Hon.	Lieu	Ted		O	CA33	2020	8/3/2021	10042330
Hon.	Lieu	Ted		X	CA33	2020	4/26/2021	30013389
	Liggera	David		D	UT01	2020	2/28/2020	40002894
	Linos	Natalia		C	MA04	2020	5/25/2020	10036130
	Lipetri	Mike		C	NY02	2020	5/9/2020	10035697
	Littles	Mark		D	MA09	2020	1/22/2021	40003104
	Liverman	Jeron		C	TX24	2020	5/14/2020	10035707
	Lo	Sia		C	MN04	2020	5/15/2020	10035482
Hon.	Lofgren	Zoe		O	CA19	2020	8/4/2021	10040456
Hon.	Lofgren	Zoe		P	CA19	2020	3/10/2020	20016162
Hon.	Lofgren	Zoe		P	CA19	2020	4/11/2020	20016393
Hon.	Lofgren	Zoe		P	CA19	2020	7/8/2020	20016906
Hon.	Lofgren	Zoe		P	CA19	2020	8/12/2020	20017173
Hon.	Lofgren	Zoe		X	CA19	2020	4/26/2021	30013411
	Lombard	Laura		C	KS04	2020	6/15/2020	10036438
	Lombard	Laura		X	KS04	2020	11/2/2020	8217715
	Londrigan	Betsy Dirksen		C	IL13	2020	5/15/2020	10035894
Hon.	Long	Billy		O	MO07	2020	8/13/2021	8218266
Hon.	Long	Billy		P	MO07	2020	4/13/2020	8217165
Hon.	Long	Billy		P	MO07	2020	7/1/2020	8217353
Hon.	Long	Billy		P	MO07	2020	2/10/2021	8217850
Hon.	Long	Billy		X	MO07	2020	4/26/2021	30013417
	Long	Carolyn N.		C	WA03	2020	9/17/2020	10035860
	Long	Carolyn N.		X	WA03	2020	5/20/2020	30011516
	Loomer	Laura		C	FL21	2020	6/17/2022	10048402
	Lopez	Samelys		C	NY15	2020	5/6/2020	10035416
Hon.	Loudermilk	Barry		O	GA11	2020	8/13/2021	10043320
Hon.	Loudermilk	Barry		X	GA11	2020	4/26/2021	30013427
	Lovvorn	Tracy Lyn		C	MA02	2020	5/18/2020	10036082
Hon.	Lowenthal	Alan S.		O	CA47	2020	6/21/2021	10040113
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/2/2020	20013837
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/13/2020	20013913
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/13/2020	20013914
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/13/2020	20013915
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/18/2020	20014935
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/18/2020	20014936
Hon.	Lowenthal	Alan S.		P	CA47	2020	1/18/2020	20014937
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/2/2020	20014984
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/2/2020	20014985
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/2/2020	20014986
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/13/2020	20015060
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/13/2020	20015061
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/15/2020	20015067
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/15/2020	20015068
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/15/2020	20015069
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/16/2020	20016066
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/16/2020	20016067
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/21/2020	20016094
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/21/2020	20016095
Hon.	Lowenthal	Alan S.		P	CA47	2020	2/21/2020	20016096
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016213
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016214
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016215
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016216
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016217
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016218
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016219
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016220
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016221
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016222
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016223
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016224
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/10/2020	20016225
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/11/2020	20016229
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/14/2020	20016246
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/14/2020	20016247
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/17/2020	20016259
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/17/2020	20016260
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/17/2020	20016261
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/22/2020	20016280
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/22/2020	20016281
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/22/2020	20016282
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/24/2020	20016296
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/24/2020	20016297
Hon.	Lowenthal	Alan S.		P	CA47	2020	3/31/2020	20016327
