#,Time,Type,Order,Size,Price,S / L,T / P,Profit,Balance
298,2023.05.11 18:43,t/p,149,0.04,33302.66,33189.59,33302.66,186.04,9188.79
299,2023.05.11 18:43,buy,150,0.04,33303.28,33236.67,33349.90,186.04,9188.79
300,2023.05.11 20:23,s/l,150,0.04,33236.67,33236.67,33349.90,-266.64,8922.15
301,2023.05.11 20:25,buy,151,0.04,33236.61,33170.14,33283.14,-266.64,8922.15
302,2023.05.11 20:47,s/l,151,0.04,33170.14,33170.14,33283.14,-266.08,8656.07
303,2023.05.11 20:51,buy,152,0.04,33158.65,33092.33,33205.07,-266.08,8656.07
304,2023.05.11 20:56,t/p,152,0.04,33205.07,33092.33,33205.07,185.48,8841.55
305,2023.05.12 07:00,buy,153,0.04,33325.56,33258.91,33372.22,185.48,8841.55
306,2023.05.12 09:51,t/p,153,0.04,33372.22,33258.91,33372.22,186.44,9027.99
307,2023.05.12 10:00,buy,154,0.04,33359.06,33292.34,33405.76,186.44,9027.99
308,2023.05.12 10:26,t/p,154,0.04,33405.76,33292.34,33405.76,186.60,9214.59
309,2023.05.12 10:50,buy,155,0.04,33419.80,33352.96,33466.59,186.60,9214.59
310,2023.05.12 11:38,t/p,155,0.04,33466.59,33352.96,33466.59,186.96,9401.55
311,2023.05.12 11:50,buy,156,0.04,33453.27,33386.36,33500.10,186.96,9401.55
312,2023.05.12 16:32,s/l,156,0.04,33386.36,33386.36,33500.10,-267.84,9133.71
313,2023.05.12 16:36,buy,157,0.04,33366.09,33299.36,33412.80,-267.84,9133.71
314,2023.05.12 17:05,s/l,157,0.04,33299.36,33299.36,33412.80,-267.12,8866.59
315,2023.05.12 17:07,buy,158,0.04,33315.62,33248.99,33362.26,-267.12,8866.59
316,2023.05.12 18:13,s/l,158,0.04,33248.99,33248.99,33362.26,-266.72,8599.87
317,2023.05.12 18:16,buy,159,0.04,33249.23,33182.73,33295.78,-266.72,8599.87
318,2023.05.12 19:13,s/l,159,0.04,33182.73,33182.73,33295.78,-266.20,8333.67
319,2023.05.12 19:15,buy,160,0.04,33184.14,33117.77,33230.60,-266.20,8333.67
320,2023.05.12 21:20,s/l,160,0.04,33117.77,33117.77,33230.60,-265.68,8067.99
321,2023.05.15 07:26,buy,161,0.04,33296.55,33229.96,33343.17,-265.68,8067.99
322,2023.05.15 08:28,t/p,161,0.04,33343.17,33229.96,33343.17,186.28,8254.27
323,2023.05.15 08:45,buy,162,0.04,33340.59,33273.91,33387.27,186.28,8254.27
324,2023.05.15 09:57,t/p,162,0.04,33387.27,33273.91,33387.27,186.52,8440.79
325,2023.05.15 10:20,buy,163,0.04,33395.33,33328.54,33442.08,186.52,8440.79
326,2023.05.15 11:14,t/p,163,0.04,33442.08,33328.54,33442.08,186.80,8627.59
327,2023.05.15 11:27,buy,164,0.04,33430.91,33364.05,33477.71,186.80,8627.59
328,2023.05.15 15:33,s/l,164,0.04,33364.05,33364.05,33477.71,-267.64,8359.95
329,2023.05.15 15:36,buy,165,0.04,33382.20,33315.44,33428.94,-267.64,8359.95
330,2023.05.15 16:30,s/l,165,0.04,33315.44,33315.44,33428.94,-267.24,8092.71
331,2023.05.15 16:31,buy,166,0.04,33324.07,33257.42,33370.72,-267.24,8092.71
332,2023.05.15 16:33,s/l,166,0.04,33257.42,33257.42,33370.72,-266.80,7825.91
333,2023.05.15 16:35,buy,167,0.04,33207.05,33140.64,33253.54,-266.80,7825.91
334,2023.05.15 16:40,t/p,167,0.04,33253.54,33140.64,33253.54,185.76,8011.67
335,2023.05.15 16:51,buy,168,0.04,33205.09,33138.68,33251.58,185.76,8011.67
336,2023.05.15 17:38,t/p,168,0.04,33251.58,33138.68,33251.58,185.76,8197.43
337,2023.05.15 18:00,buy,169,0.04,33279.63,33213.07,33326.22,185.76,8197.43
338,2023.05.15 19:48,t/p,169,0.04,33326.22,33213.07,33326.22,186.16,8383.59
339,2023.05.15 20:26,buy,170,0.04,33354.88,33288.17,33401.58,186.16,8383.59
340,2023.05.15 20:31,s/l,170,0.04,33288.17,33288.17,33401.58,-267.04,8116.55
341,2023.05.15 20:32,buy,171,0.04,33300.18,33233.58,33346.80,-267.04,8116.55
342,2023.05.15 22:33,t/p,171,0.04,33346.80,33233.58,33346.80,186.28,8302.83
343,2023.05.16 07:05,buy,172,0.04,33278.57,33212.01,33325.16,186.28,8302.83
344,2023.05.16 10:41,t/p,172,0.04,33325.16,33212.01,33325.16,186.16,8488.99
345,2023.05.16 10:50,buy,173,0.04,33319.69,33253.05,33366.34,186.16,8488.99
346,2023.05.16 13:02,s/l,173,0.04,33253.05,33253.05,33366.34,-266.76,8222.23
347,2023.05.16 13:06,buy,174,0.04,33222.60,33156.15,33269.11,-266.76,8222.23
348,2023.05.16 13:22,t/p,174,0.04,33269.11,33156.15,33269.11,185.84,8408.07
349,2023.05.16 13:36,buy,175,0.04,33257.61,33191.09,33304.17,185.84,8408.07
350,2023.05.16 16:38,s/l,175,0.04,33191.09,33191.09,33304.17,-266.28,8141.79
351,2023.05.16 16:40,buy,176,0.04,33192.18,33125.80,33238.65,-266.28,8141.79
352,2023.05.16 16:42,t/p,176,0.04,33238.65,33125.80,33238.65,185.68,8327.47
353,2023.05.16 16:42,buy,177,0.04,33239.32,33172.84,33285.86,185.68,8327.47
354,2023.05.16 16:53,s/l,177,0.04,33172.84,33172.84,33285.86,-266.12,8061.35
355,2023.05.16 17:05,buy,178,0.04,33174.66,33108.31,33221.10,-266.12,8061.35
356,2023.05.16 17:12,s/l,178,0.04,33108.31,33108.31,33221.10,-265.60,7795.75
357,2023.05.16 17:16,buy,179,0.04,33090.93,33024.75,33137.26,-265.60,7795.75
358,2023.05.16 17:27,t/p,179,0.04,33137.26,33024.75,33137.26,185.12,7980.87
359,2023.05.16 17:40,buy,180,0.04,33106.70,33040.49,33153.05,185.12,7980.87
360,2023.05.16 17:55,t/p,180,0.04,33153.05,33040.49,33153.05,185.20,8166.07
361,2023.05.16 17:55,buy,181,0.04,33153.56,33087.25,33199.97,185.20,8166.07
362,2023.05.16 20:43,s/l,181,0.04,33087.25,33087.25,33199.97,-265.44,7900.63
363,2023.05.16 20:45,buy,182,0.04,33090.18,33024.00,33136.51,-265.44,7900.63
364,2023.05.16 22:53,s/l,182,0.04,33024.00,33024.00,33136.51,-264.92,7635.71
365,2023.05.17 07:15,buy,183,0.04,33044.81,32978.72,33091.07,-264.92,7635.71
366,2023.05.17 11:08,t/p,183,0.04,33091.07,32978.72,33091.07,184.84,7820.55
367,2023.05.17 11:55,buy,184,0.04,33077.67,33011.51,33123.98,184.84,7820.55
368,2023.05.17 13:31,t/p,184,0.04,33123.98,33011.51,33123.98,185.04,8005.59
369,2023.05.17 13:36,buy,185,0.04,33092.32,33026.14,33138.65,185.04,8005.59
370,2023.05.17 14:10,t/p,185,0.04,33138.65,33026.14,33138.65,185.12,8190.71
371,2023.05.17 14:30,buy,186,0.04,33134.12,33067.85,33180.51,185.12,8190.71
372,2023.05.17 16:25,t/p,186,0.04,33180.51,33067.85,33180.51,185.36,8376.07
373,2023.05.17 16:35,buy,187,0.04,33164.39,33098.06,33210.82,185.36,8376.07
374,2023.05.17 16:51,s/l,187,0.04,33098.06,33098.06,33210.82,-265.52,8110.55
375,2023.05.17 16:55,buy,188,0.04,33081.57,33015.41,33127.88,-265.52,8110.55
376,2023.05.17 17:08,t/p,188,0.04,33127.88,33015.41,33127.88,185.04,8295.59
377,2023.05.17 17:15,buy,189,0.04,33078.83,33012.67,33125.14,185.04,8295.59
378,2023.05.17 17:27,t/p,189,0.04,33125.14,33012.67,33125.14,185.04,8480.63
379,2023.05.17 17:50,buy,190,0.04,33106.89,33040.68,33153.24,185.04,8480.63
380,2023.05.17 18:16,t/p,190,0.04,33153.24,33040.68,33153.24,185.20,8665.83
381,2023.05.17 18:26,buy,191,0.04,33119.05,33052.81,33165.42,185.20,8665.83
382,2023.05.17 18:40,t/p,191,0.04,33165.42,33052.81,33165.42,185.28,8851.11
383,2023.05.17 19:21,buy,192,0.04,33212.82,33146.39,33259.32,185.28,8851.11
384,2023.05.17 19:31,t/p,192,0.04,33259.32,33146.39,33259.32,185.80,9036.91
385,2023.05.17 20:16,buy,193,0.04,33413.29,33346.46,33460.07,185.80,9036.91
386,2023.05.17 20:47,t/p,193,0.04,33460.07,33346.46,33460.07,186.92,9223.83
387,2023.05.18 07:01,buy,194,0.04,33363.25,33296.52,33409.96,186.92,9223.83
388,2023.05.18 10:46,t/p,194,0.04,33409.96,33296.52,33409.96,186.64,9410.47
389,2023.05.18 11:20,buy,195,0.04,33438.59,33371.71,33485.40,186.64,9410.47
390,2023.05.18 14:02,t/p,195,0.04,33485.40,33371.71,33485.40,187.04,9597.51
391,2023.05.18 14:02,buy,196,0.04,33485.81,33418.84,33532.69,187.04,9597.51
392,2023.05.18 14:45,s/l,196,0.04,33418.84,33418.84,33532.69,-268.08,9329.43
393,2023.05.18 14:45,buy,197,0.04,33417.09,33350.26,33463.87,-268.08,9329.43
394,2023.05.18 15:51,s/l,197,0.04,33350.26,33350.26,33463.87,-267.52,9061.91
395,2023.05.18 15:56,buy,198,0.04,33335.04,33268.37,33381.71,-267.52,9061.91
396,2023.05.18 17:18,t/p,198,0.04,33381.71,33268.37,33381.71,186.48,9248.39
397,2023.05.18 17:46,buy,199,0.04,33423.61,33356.76,33470.40,186.48,9248.39
398,2023.05.18 18:01,t/p,199,0.04,33470.40,33356.76,33470.40,186.96,9435.35
399,2023.05.18 18:11,buy,200,0.04,33455.35,33388.44,33502.19,186.96,9435.35
400,2023.05.18 18:22,s/l,200,0.04,33388.44,33388.44,33502.19,-267.84,9167.51
401,2023.05.18 19:00,buy,201,0.04,33348.69,33281.99,33395.38,-267.84,9167.51
402,2023.05.18 19:13,s/l,201,0.04,33281.99,33281.99,33395.38,-267.00,8900.51
403,2023.05.18 19:16,buy,202,0.04,33268.57,33202.03,33315.15,-267.00,8900.51
404,2023.05.18 19:23,t/p,202,0.04,33315.15,33202.03,33315.15,186.12,9086.63
405,2023.05.18 19:42,buy,203,0.04,33276.80,33210.25,33323.39,186.12,9086.63
406,2023.05.18 20:23,t/p,203,0.04,33323.39,33210.25,33323.39,186.16,9272.79
407,2023.05.18 20:31,buy,204,0.04,33257.70,33191.18,33304.26,186.16,9272.79
408,2023.05.18 21:20,t/p,204,0.04,33304.26,33191.18,33304.26,186.04,9458.83
409,2023.05.19 07:12,buy,205,0.04,33568.90,33501.76,33615.90,186.04,9458.83
410,2023.05.19 14:21,t/p,205,0.04,33615.90,33501.76,33615.90,187.80,9646.63
411,2023.05.19 14:50,buy,206,0.04,33616.49,33549.26,33663.55,187.80,9646.63
412,2023.05.19 15:43,t/p,206,0.04,33663.55,33549.26,33663.55,188.04,9834.67
413,2023.05.19 15:43,buy,207,0.04,33663.92,33596.59,33711.05,188.04,9834.67
414,2023.05.19 16:27,s/l,207,0.04,33596.59,33596.59,33711.05,-269.52,9565.15
415,2023.05.19 16:31,buy,208,0.04,33608.65,33541.43,33655.70,-269.52,9565.15
416,2023.05.19 16:33,s/l,208,0.04,33541.43,33541.43,33655.70,-269.08,9296.07
417,2023.05.19 16:35,buy,209,0.04,33570.05,33502.91,33617.05,-269.08,9296.07
418,2023.05.19 16:53,t/p,209,0.04,33617.05,33502.91,33617.05,187.80,9483.87
419,2023.05.19 17:05,buy,210,0.04,33577.56,33510.40,33624.57,187.80,9483.87
420,2023.05.19 17:36,t/p,210,0.04,33624.57,33510.40,33624.57,187.84,9671.71
421,2023.05.19 17:40,buy,211,0.04,33603.88,33536.67,33650.93,187.84,9671.71
422,2023.05.19 18:03,t/p,211,0.04,33650.93,33536.67,33650.93,188.00,9859.71
423,2023.05.19 18:10,buy,212,0.04,33553.98,33486.87,33600.96,188.00,9859.71
424,2023.05.19 18:18,s/l,212,0.04,33486.87,33486.87,33600.96,-268.64,9591.07
425,2023.05.19 18:20,buy,213,0.04,33497.62,33430.62,33544.52,-268.64,9591.07
426,2023.05.19 18:23,t/p,213,0.04,33544.52,33430.62,33544.52,187.40,9778.47
427,2023.05.19 18:23,buy,214,0.04,33544.60,33477.51,33591.56,187.40,9778.47
428,2023.05.19 18:27,s/l,214,0.04,33477.51,33477.51,33591.56,-268.56,9509.91
429,2023.05.19 18:30,buy,215,0.04,33440.63,33373.75,33487.45,-268.56,9509.91
430,2023.05.19 18:37,s/l,215,0.04,33373.75,33373.75,33487.45,-267.72,9242.19
431,2023.05.19 18:41,buy,216,0.04,33370.33,33303.59,33417.05,-267.72,9242.19
432,2023.05.19 18:46,t/p,216,0.04,33417.05,33303.59,33417.05,186.68,9428.87
433,2023.05.19 19:02,buy,217,0.04,33417.52,33350.68,33464.30,186.68,9428.87
434,2023.05.19 19:31,s/l,217,0.04,33350.68,33350.68,33464.30,-267.56,9161.31
435,2023.05.19 19:35,buy,218,0.04,33336.08,33269.41,33382.75,-267.56,9161.31
436,2023.05.19 19:38,t/p,218,0.04,33382.75,33269.41,33382.75,186.48,9347.79
437,2023.05.19 19:38,buy,219,0.04,33383.62,33316.85,33430.36,186.48,9347.79
438,2023.05.19 19:47,t/p,219,0.04,33430.36,33316.85,33430.36,186.76,9534.55
439,2023.05.19 20:15,buy,220,0.04,33454.65,33387.74,33501.49,186.76,9534.55
440,2023.05.19 20:58,s/l,220,0.04,33387.74,33387.74,33501.49,-267.84,9266.71
441,2023.05.22 07:22,buy,221,0.04,33409.22,33342.40,33455.99,-267.84,9266.71
442,2023.05.22 14:59,t/p,221,0.04,33455.99,33342.40,33455.99,186.88,9453.59
443,2023.05.22 15:11,buy,222,0.04,33448.88,33381.98,33495.71,186.88,9453.59
444,2023.05.22 16:37,t/p,222,0.04,33495.71,33381.98,33495.71,187.12,9640.71
445,2023.05.22 16:46,buy,223,0.04,33421.11,33354.27,33467.90,187.12,9640.71
446,2023.05.22 16:56,s/l,223,0.04,33354.27,33354.27,33467.90,-267.56,9373.15
447,2023.05.22 17:05,buy,224,0.04,33303.57,33236.96,33350.19,-267.56,9373.15
448,2023.05.22 17:08,s/l,224,0.04,33236.96,33236.96,33350.19,-266.64,9106.51
449,2023.05.22 17:10,buy,225,0.04,33225.68,33159.23,33272.20,-266.64,9106.51
450,2023.05.22 17:11,t/p,225,0.04,33272.20,33159.23,33272.20,185.88,9292.39
451,2023.05.22 17:11,buy,226,0.04,33272.46,33205.92,33319.04,185.88,9292.39
452,2023.05.22 17:13,t/p,226,0.04,33319.04,33205.92,33319.04,186.12,9478.51
453,2023.05.22 17:13,buy,227,0.04,33319.79,33253.15,33366.44,186.12,9478.51
454,2023.05.22 17:56,s/l,227,0.04,33253.15,33253.15,33366.44,-266.76,9211.75
455,2023.05.22 18:50,buy,228,0.04,33333.67,33267.00,33380.34,-266.76,9211.75
456,2023.05.22 18:57,t/p,228,0.04,33380.34,33267.00,33380.34,186.48,9398.23
457,2023.05.22 19:10,buy,229,0.04,33358.57,33291.85,33405.27,186.48,9398.23
458,2023.05.22 20:13,s/l,229,0.04,33291.85,33291.85,33405.27,-267.08,9131.15
459,2023.05.22 20:16,buy,230,0.04,33281.79,33215.23,33328.38,-267.08,9131.15
460,2023.05.22 20:21,t/p,230,0.04,33328.38,33215.23,33328.38,186.16,9317.31
461,2023.05.22 20:46,buy,231,0.04,33323.14,33256.49,33369.79,186.16,9317.31
462,2023.05.22 21:50,t/p,231,0.04,33369.79,33256.49,33369.79,186.40,9503.71
463,2023.05.23 07:05,buy,232,0.04,33340.56,33273.88,33387.24,186.40,9503.71
464,2023.05.23 10:03,s/l,232,0.04,33273.88,33273.88,33387.24,-266.92,9236.79
465,2023.05.23 10:07,buy,233,0.04,33274.65,33208.10,33321.23,-266.92,9236.79
466,2023.05.23 12:23,s/l,233,0.04,33208.10,33208.10,33321.23,-266.40,8970.39
467,2023.05.23 12:25,buy,234,0.04,33209.67,33143.25,33256.16,-266.40,8970.39
468,2023.05.23 13:30,t/p,234,0.04,33256.16,33143.25,33256.16,185.76,9156.15
469,2023.05.23 13:55,buy,235,0.04,33265.73,33199.20,33312.30,185.76,9156.15
470,2023.05.23 16:12,s/l,235,0.04,33199.20,33199.20,33312.30,-266.32,8889.83
471,2023.05.23 16:20,buy,236,0.04,33177.14,33110.79,33223.59,-266.32,8889.83
472,2023.05.23 16:48,t/p,236,0.04,33223.59,33110.79,33223.59,185.60,9075.43
473,2023.05.23 17:21,buy,237,0.04,33246.42,33179.93,33292.96,185.60,9075.43
474,2023.05.23 17:28,t/p,237,0.04,33292.96,33179.93,33292.96,185.96,9261.39
475,2023.05.23 17:46,buy,238,0.04,33271.79,33205.25,33318.37,185.96,9261.39
476,2023.05.23 20:27,s/l,238,0.04,33205.25,33205.25,33318.37,-266.36,8995.03
477,2023.05.23 20:35,buy,239,0.04,33143.63,33077.34,33190.03,-266.36,8995.03
478,2023.05.23 20:40,t/p,239,0.04,33190.03,33077.34,33190.03,185.40,9180.43
479,2023.05.24 07:41,buy,240,0.04,33107.04,33040.83,33153.39,185.40,9180.43
480,2023.05.24 10:00,s/l,240,0.04,33040.83,33040.83,33153.39,-265.04,8915.39
481,2023.05.24 10:08,buy,241,0.04,33012.15,32946.13,33058.37,-265.04,8915.39
482,2023.05.24 10:44,s/l,241,0.04,32946.13,32946.13,33058.37,-264.28,8651.11
483,2023.05.24 10:45,buy,242,0.04,32945.95,32880.06,32992.07,-264.28,8651.11
484,2023.05.24 11:05,t/p,242,0.04,32992.07,32880.06,32992.07,184.28,8835.39
485,2023.05.24 11:15,buy,243,0.04,32991.04,32925.06,33037.23,184.28,8835.39
486,2023.05.24 11:54,t/p,243,0.04,33037.23,32925.06,33037.23,184.56,9019.95
487,2023.05.24 12:10,buy,244,0.04,33022.25,32956.21,33068.48,184.56,9019.95
488,2023.05.24 13:10,s/l,244,0.04,32956.21,32956.21,33068.48,-264.36,8755.59
489,2023.05.24 13:19,buy,245,0.04,32951.54,32885.64,32997.67,-264.36,8755.59
490,2023.05.24 16:29,t/p,245,0.04,32997.67,32885.64,32997.67,184.32,8939.91
491,2023.05.24 16:35,buy,246,0.04,32949.41,32883.51,32995.54,184.32,8939.91
492,2023.05.24 16:43,s/l,246,0.04,32883.51,32883.51,32995.54,-263.80,8676.11
493,2023.05.24 16:45,buy,247,0.04,32897.76,32831.96,32943.82,-263.80,8676.11
494,2023.05.24 17:02,s/l,247,0.04,32831.96,32831.96,32943.82,-263.40,8412.71
495,2023.05.24 17:05,buy,248,0.04,32835.19,32769.52,32881.16,-263.40,8412.71
496,2023.05.24 18:24,t/p,248,0.04,32881.16,32769.52,32881.16,183.68,8596.39
497,2023.05.24 18:35,buy,249,0.04,32827.25,32761.60,32873.21,183.68,8596.39
498,2023.05.24 19:12,s/l,249,0.04,32761.60,32761.60,32873.21,-262.80,8333.59
499,2023.05.24 19:20,buy,250,0.04,32777.34,32711.79,32823.23,-262.80,8333.59
500,2023.05.24 20:20,t/p,250,0.04,32823.23,32711.79,32823.23,183.36,8516.95
501,2023.05.24 20:30,buy,251,0.04,32792.71,32727.12,32838.62,183.36,8516.95
502,2023.05.24 20:36,t/p,251,0.04,32838.62,32727.12,32838.62,183.44,8700.39
503,2023.05.24 20:50,buy,252,0.04,32836.07,32770.40,32882.04,183.44,8700.39
504,2023.05.24 21:26,s/l,252,0.04,32770.40,32770.40,32882.04,-262.88,8437.51
505,2023.05.25 07:00,buy,253,0.04,32717.40,32651.97,32763.20,-262.88,8437.51
506,2023.05.25 09:24,t/p,253,0.04,32763.20,32651.97,32763.20,183.00,8620.51
507,2023.05.25 09:45,buy,254,0.04,32773.31,32707.76,32819.19,183.00,8620.51
508,2023.05.25 10:31,s/l,254,0.04,32707.76,32707.76,32819.19,-262.40,8358.11
509,2023.05.25 10:36,buy,255,0.04,32682.71,32617.34,32728.47,-262.40,8358.11
510,2023.05.25 11:55,t/p,255,0.04,32728.47,32617.34,32728.47,182.84,8540.95
511,2023.05.25 12:17,buy,256,0.04,32726.00,32660.55,32771.82,182.84,8540.95
512,2023.05.25 15:39,t/p,256,0.04,32771.82,32660.55,32771.82,183.08,8724.03
513,2023.05.25 15:39,buy,257,0.04,32773.83,32708.28,32819.71,183.08,8724.03
514,2023.05.25 16:30,s/l,257,0.04,32708.28,32708.28,32819.71,-262.40,8461.63
515,2023.05.25 16:35,buy,258,0.04,32680.59,32615.23,32726.34,-262.40,8461.63
516,2023.05.25 16:45,t/p,258,0.04,32726.34,32615.23,32726.34,182.80,8644.43
517,2023.05.25 17:11,buy,259,0.04,32698.96,32633.56,32744.74,182.80,8644.43
518,2023.05.25 17:44,t/p,259,0.04,32744.74,32633.56,32744.74,182.92,8827.35
519,2023.05.25 17:50,buy,260,0.04,32718.32,32652.88,32764.13,182.92,8827.35
520,2023.05.25 18:31,s/l,260,0.04,32652.88,32652.88,32764.13,-261.96,8565.39
521,2023.05.25 18:45,buy,261,0.04,32599.00,32533.80,32644.64,-261.96,8565.39
522,2023.05.25 19:01,t/p,261,0.04,32644.64,32533.80,32644.64,182.36,8747.75
523,2023.05.25 19:30,buy,262,0.04,32688.65,32623.27,32734.41,182.36,8747.75
524,2023.05.25 20:02,s/l,262,0.04,32623.27,32623.27,32734.41,-261.72,8486.03
525,2023.05.25 20:05,buy,263,0.04,32623.10,32557.85,32668.77,-261.72,8486.03
526,2023.05.25 20:15,t/p,263,0.04,32668.77,32557.85,32668.77,182.48,8668.51
527,2023.05.25 20:55,buy,264,0.04,32746.19,32680.70,32792.03,182.48,8668.51
528,2023.05.25 21:00,t/p,264,0.04,32792.03,32680.70,32792.03,183.16,8851.67
529,2023.05.26 07:15,buy,265,0.04,32721.54,32656.10,32767.35,183.16,8851.67
530,2023.05.26 09:19,t/p,265,0.04,32767.35,32656.10,32767.35,183.04,9034.71
531,2023.05.26 09:35,buy,266,0.04,32778.49,32712.93,32824.38,183.04,9034.71
532,2023.05.26 10:43,s/l,266,0.04,32712.93,32712.93,32824.38,-262.44,8772.27
533,2023.05.26 10:44,buy,267,0.04,32723.86,32658.41,32769.67,-262.44,8772.27
534,2023.05.26 11:16,t/p,267,0.04,32769.67,32658.41,32769.67,183.04,8955.31
535,2023.05.26 11:30,buy,268,0.04,32755.70,32690.19,32801.56,183.04,8955.31
536,2023.05.26 13:45,t/p,268,0.04,32801.56,32690.19,32801.56,183.24,9138.55
537,2023.05.26 14:10,buy,269,0.04,32821.27,32755.63,32867.22,183.24,9138.55
538,2023.05.26 16:33,t/p,269,0.04,32867.22,32755.63,32867.22,183.60,9322.15
539,2023.05.26 16:33,buy,270,0.04,32867.59,32801.85,32913.60,183.60,9322.15
540,2023.05.26 16:39,t/p,270,0.04,32913.60,32801.85,32913.60,183.84,9505.99
541,2023.05.26 16:55,buy,271,0.04,32975.00,32909.05,33021.17,183.84,9505.99
542,2023.05.26 17:08,t/p,271,0.04,33021.17,32909.05,33021.17,184.48,9690.47
543,2023.05.26 17:40,buy,272,0.04,33122.36,33056.12,33168.73,184.48,9690.47
544,2023.05.26 18:07,s/l,272,0.04,33056.12,33056.12,33168.73,-265.16,9425.31
545,2023.05.26 18:10,buy,273,0.04,33070.07,33003.93,33116.37,-265.16,9425.31
546,2023.05.26 21:46,t/p,273,0.04,33116.37,33003.93,33116.37,185.00,9610.31
547,2023.05.29 07:00,buy,274,0.04,33126.36,33060.11,33172.74,185.00,9610.31
548,2023.05.29 09:31,t/p,274,0.04,33172.74,33060.11,33172.74,185.32,9795.63
549,2023.05.29 10:10,buy,275,0.04,33180.54,33114.18,33226.99,185.32,9795.63
550,2023.05.29 10:24,t/p,275,0.04,33226.99,33114.18,33226.99,185.60,9981.23
551,2023.05.29 10:30,buy,276,0.04,33213.45,33147.02,33259.95,185.60,9981.23
552,2023.05.29 12:37,s/l,276,0.04,33147.02,33147.02,33259.95,-265.92,9715.31
553,2023.05.29 12:40,buy,277,0.04,33147.56,33081.26,33193.97,-265.92,9715.31
554,2023.05.29 18:20,t/p,277,0.04,33193.97,33081.26,33193.97,185.44,9900.75
555,2023.05.29 18:25,buy,278,0.04,33184.61,33118.24,33231.07,185.44,9900.75
556,2023.05.30 06:20,s/l,278,0.04,33118.24,33118.24,33231.07,-274.41,9626.34
557,2023.05.30 07:25,buy,279,0.04,33120.54,33054.30,33166.91,-274.41,9626.34
558,2023.05.30 11:00,t/p,279,0.04,33166.91,33054.30,33166.91,185.28,9811.62
559,2023.05.30 11:15,buy,280,0.04,33141.89,33075.61,33188.29,185.28,9811.62
560,2023.05.30 12:09,t/p,280,0.04,33188.29,33075.61,33188.29,185.40,9997.02
561,2023.05.30 12:20,buy,281,0.04,33178.41,33112.05,33224.86,185.40,9997.02
562,2023.05.30 14:05,s/l,281,0.04,33112.05,33112.05,33224.86,-265.64,9731.38
563,2023.05.30 14:15,buy,282,0.04,33079.05,33012.89,33125.36,-265.64,9731.38
564,2023.05.30 16:38,s/l,282,0.04,33012.89,33012.89,33125.36,-264.84,9466.54
565,2023.05.30 16:40,buy,283,0.04,32999.90,32933.90,33046.10,-264.84,9466.54
566,2023.05.30 16:50,t/p,283,0.04,33046.10,32933.90,33046.10,184.60,9651.14
567,2023.05.30 17:09,buy,284,0.04,33009.04,32943.02,33055.25,184.60,9651.14
568,2023.05.30 17:16,t/p,284,0.04,33055.25,32943.02,33055.25,184.64,9835.78
569,2023.05.30 17:25,buy,285,0.04,33016.30,32950.27,33062.52,184.64,9835.78
570,2023.05.30 17:29,s/l,285,0.04,32950.27,32950.27,33062.52,-264.32,9571.46
571,2023.05.30 17:30,buy,286,0.04,32983.79,32917.82,33029.97,-264.32,9571.46
572,2023.05.30 17:32,t/p,286,0.04,33029.97,32917.82,33029.97,184.52,9755.98
573,2023.05.30 17:32,buy,287,0.04,33030.77,32964.71,33077.01,184.52,9755.98
574,2023.05.30 17:47,s/l,287,0.04,32964.71,32964.71,33077.01,-264.44,9491.54
575,2023.05.30 17:50,buy,288,0.04,32973.27,32907.32,33019.43,-264.44,9491.54
576,2023.05.30 18:20,s/l,288,0.04,32907.32,32907.32,33019.43,-264.00,9227.54
577,2023.05.30 18:25,buy,289,0.04,32910.16,32844.34,32956.23,-264.00,9227.54
578,2023.05.30 18:31,t/p,289,0.04,32956.23,32844.34,32956.23,184.08,9411.62
579,2023.05.30 18:45,buy,290,0.04,32948.36,32882.46,32994.49,184.08,9411.62
580,2023.05.30 21:25,t/p,290,0.04,32994.49,32882.46,32994.49,184.32,9595.94
581,2023.05.31 07:05,buy,291,0.04,32916.05,32850.22,32962.13,184.32,9595.94
582,2023.05.31 09:12,s/l,291,0.04,32850.22,32850.22,32962.13,-263.52,9332.42
583,2023.05.31 09:15,buy,292,0.04,32858.97,32793.25,32904.97,-263.52,9332.42
584,2023.05.31 10:07,t/p,292,0.04,32904.97,32793.25,32904.97,183.80,9516.22
585,2023.05.31 10:07,buy,293,0.04,32905.38,32839.57,32951.45,183.80,9516.22
586,2023.05.31 11:08,t/p,293,0.04,32951.45,32839.57,32951.45,184.08,9700.30
587,2023.05.31 11:08,buy,294,0.04,32951.58,32885.68,32997.71,184.08,9700.30
588,2023.05.31 12:43,t/p,294,0.04,32997.71,32885.68,32997.71,184.32,9884.62
589,2023.05.31 12:43,buy,295,0.04,32998.77,32932.77,33044.97,184.32,9884.62
590,2023.05.31 14:45,s/l,295,0.04,32932.77,32932.77,33044.97,-264.20,9620.42
591,2023.05.31 14:50,buy,296,0.04,32935.13,32869.26,32981.24,-264.20,9620.42
592,2023.05.31 16:34,s/l,296,0.04,32869.26,32869.26,32981.24,-263.68,9356.74
593,2023.05.31 16:35,buy,297,0.04,32853.43,32787.72,32899.42,-263.68,9356.74
594,2023.05.31 16:43,t/p,297,0.04,32899.42,32787.72,32899.42,183.76,9540.50
